-2.548906785992876678e+00,4.248886329122803396e+00,1.204920680235623376e+00,-5.565731577009191966e+00,7.821114183995324654e-01,5.369094105037045317e+00,4.887897724974264335e+00,-2.544958346217258693e+00,-6.348470509600871559e+00,8.499925701828954516e-02,2.360334828483636294e+00,-1.186185440997904017e+01,-6.756982645563126333e+00,1.736721331069966467e+01,7.779862459590747292e+00,-1.267685107510110853e+01,-3.093347129990603239e+00,-3.275028408822673320e+00,4.442224575869008873e+00,6.341130384411417520e-01,4.579658218216205334e+00,3.343132002650337053e+00,6.053490842814641226e+00,3.502315613587158261e+00,-6.313436983783907053e+00,-6.157301984955496188e+00,-2.287866880024377547e+00,8.515279656191022672e-01,-4.419247067774341176e+00,1.584865823737637847e+00,-1.762686041067544673e+00,-2.344611854839468990e+00,1.285200036849245775e+00,6.928934978291788838e+00,-2.067826951519014855e+00,-3.502394409354780080e+00,-5.022297156602534285e-01,-1.764861056152260410e+00,1.904962609221229515e-03,-1.914397625711390605e+00
3.004856404143080972e+00,-3.323761980968578111e+00,-1.526685719442246958e+00,4.266113872408098473e+00,-4.845867743133127625e-01,-5.048579030777341714e+00,-6.114754910819591771e+00,2.011796382657012217e+00,7.187750625093550561e+00,4.272310806394591376e-02,-2.277988448122795440e+00,1.236117275850281239e+01,6.827086021403721006e+00,-1.724960192779537493e+01,-7.408246722559644226e+00,1.235081772864981176e+01,3.723458808742510673e+00,2.447831503822430754e+00,-3.296016587066324277e+00,-5.100807609288682265e-01,-3.978500237262565076e+00,-3.431566475702492625e+00,-5.965850045607152374e+00,-4.166965710094045150e+00,5.814887562003311139e+00,5.784686646171887325e+00,3.410913309603015087e+00,-2.876396807907206088e-01,4.083653749420200540e+00,-9.401298011495458073e-01,2.185052757836249082e+00,2.864264259499744725e+00,-1.819839087325077598e+00,-5.495502547255148862e+00,5.409253235218085543e-01,3.679074771475059791e+00,3.478028573771290710e-01,2.938520095884904038e+00,1.141757379271109318e+00,8.846480912617562531e-01
